Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,SE_T001_001,SE_T012_001,SE_T012_002,SE_T012_003,SE_T012_004,SE_T012_005,SE_T012_006,SE_T012_007,SE_T012_008,SE_T018_001,SE_T018_002,SE_T018_003,SE_T018_004,SE_T018_005,SE_T018_006,SE_T018_007,SE_T018_008,SE_T018_009,SE_T020_001,SE_T020_002,SE_T020_003,SE_T020_004,SE_T020_005,SE_T020_006,SE_T020_007,SE_T020_008,SE_T021_001,SE_T021_002,SE_T021_003,SE_T022_001,SE_T022_002,SE_T022_003,SE_T094_001,SE_T155_001,SE_T156_001,SE_T156_002,SE_T156_003,SE_T157_001,SE_T157_002,SE_T157_003,SE_T158_001,SE_T158_002,SE_T158_003,SE_T158_004
"42091202603","Census Tract 2026.03","Census Tract 2026.03, Montgomery County, Pennsylvania","00","42","091","202603",3175.143,3175.143,2724.824,304.8615,3.985118,102.6168,0,8.966515,29.88838,1327.04424015358,813.960318472578,647.581648723593,166.378669748985,41.8437373021399,124.534932446845,513.083921681,198.259612455377,314.824309225624,1327.04424015358,1156.68045256629,122.542373527695,0.996279459574758,32.877222165967,0,0.996279459574758,12.9516329744719,1327.04424015358,11.9553535148971,1315.08888663868,1327.04424015358,1146.71765797055,180.32658218303,70577.1365960557,1363.90658015784,1327.04424015358,816.949156851302,510.095083302276,1363.90658015784,1327.04424015358,36.862340004266,36.862340004266,17.9330302723456,7.97023567659806,10.9590740553224
"42091202604","Census Tract 2026.04","Census Tract 2026.04, Montgomery County, Pennsylvania","00","42","091","202604",2394.933,2394.933,1933.636,350.4081,0.06571493,76.23508,0,12.21701,22.37105,934.74426278666,692.553334720538,568.037719333956,124.515615386583,39.4913119247698,85.0243034618127,242.190928066122,91.4925168597836,150.698411206338,934.74426278666,798.330552265735,114.903491121089,0.0153310812430624,18.3584044178751,0,1.03572283228585,2.10076106843155,934.74426278666,12.1626063862472,922.581656400413,934.74426278666,789.211779857311,145.532482929349,85769.0179692543,951.093353446973,934.74426278666,779.600418645747,155.143844140913,951.093353446973,934.74426278666,16.3490906603136,16.3490906603136,6.0845321481043,2.12577119898377,8.13878731322556
"42091203000","Census Tract 2030","Census Tract 2030, Montgomery County, Pennsylvania","00","42","091","203000",2629.941,2629.941,2392.289,72.93121,0.008393502,123.6993,0,5.020989,35.99203,933.582029071627,704.179312695898,630.818183384414,73.3611293114849,26.0033296817809,47.357799629704,229.402716375728,107.942243071475,121.460473304253,933.582029071627,845.464620913455,27.3016392556208,0.00419675103982155,46.8454178876537,0,3.98363434867172,9.9825199151854,933.582029071627,11.9521846587661,921.629844412861,933.582029071627,837.491873852321,96.090155219306,143596.058781486,993.322898310222,933.582029071627,701.923185899077,231.65884317255,993.322898310222,933.582029071627,59.7408692385952,59.7408692385952,27.8566409706001,3.99622460179119,27.8880036662039
"42091203103","Census Tract 2031.03","Census Tract 2031.03, Montgomery County, Pennsylvania","00","42","091","203103",2930.216,2930.216,2794.176,26.81741,5.515637E-05,103.2634,5.515637E-05,2.979596,2.979706,1009.84654175571,844.997853537277,731.801242594215,113.196610943062,29.7890056602441,83.4076052828182,164.84868821843,62.5625709295871,102.286117288843,1009.84654175571,971.120514490471,6.95180124996594,5.51563652484445E-05,29.7880128456696,0,0.000220625460993778,1.98593738777396,1009.84654175571,3.97226087010465,1005.87428088561,1009.84654175571,967.148419089462,42.698122666248,92641.0905537665,1037.65010643546,1009.84654175571,938.339172173628,71.5073695820788,1037.65010643546,1009.84654175571,27.8035646797574,27.8035646797574,4.96487104761751,5.95759153786087,16.881102094279
"42091203104","Census Tract 2031.04","Census Tract 2031.04, Montgomery County, Pennsylvania","00","42","091","203104",3992.115,3992.115,3821.095,67.61241,1.9886,74.57251,0,2.9829,23.8632,1407.92900891945,1080.80426037814,947.568040607511,133.236219770626,37.7834056065954,95.4528141640305,327.124748541313,120.31031785258,206.814430688733,1407.92900891945,1363.18550228006,16.9031025082137,0.994300147541984,23.8632035410076,0,0,2.98290044262595,1407.92900891945,7.95440118033587,1399.97460773911,1407.92900891945,1355.23110109972,52.6979078197301,105591.385498923,1428.80931201783,1407.92900891945,1293.58449195212,114.344516967328,1428.80931201783,1407.92900891945,20.8803030983817,20.8803030983817,1.98860029508397,1.98860029508397,16.9031025082137
"42091203105","Census Tract 2031.05","Census Tract 2031.05, Montgomery County, Pennsylvania","00","42","091","203105",5458.281,5458.281,5063.12,149.1093,1.000627,212.0271,0.0006912695,12.01098,21.01178,2086.88747503737,1540.55139506439,1337.46906167604,203.082333388353,52.027069977338,151.055263411015,546.336079972979,226.120255840313,320.215824132666,2086.88747503737,1951.85261147875,61.0161218405812,0.000691269479075407,67.0136619690969,0,2.00263639023394,5.00175208923133,2086.88747503737,12.0082143771338,2074.87926066024,2086.88747503737,1941.84634222237,145.041132815,110502.020762561,2134.91895000695,2086.88747503737,1763.662857433,323.224617604371,2134.91895000695,2086.88747503737,48.0314749695771,48.0314749695771,24.0039859036443,7.00300594050712,17.0244831254257
"42091203106","Census Tract 2031.06","Census Tract 2031.06, Montgomery County, Pennsylvania","00","42","091","203106",1638.817,1638.817,1461.096,52.62908,0.9928568,102.2525,0,0.002753312,21.84305,722.059048312467,412.188791270676,319.805905399426,92.3828858712505,31.7810555125279,60.6018303587227,309.870257041792,162.871984964529,146.998272077262,722.059048312467,653.553499585268,19.859693472335,0.992856841279348,39.7095536879468,0,0.00098332567231478,7.94246139996586,722.059048312467,3.97359068159648,718.08545763087,722.059048312467,650.573749070623,71.485299241844,67620.9023382777,757.813301176323,722.059048312467,404.29569281946,317.763355493007,757.813301176323,722.059048312467,35.7542528638554,35.7542528638554,16.8826962695726,2.9825038265273,15.8890527677554
"42091203203","Census Tract 2032.03","Census Tract 2032.03, Montgomery County, Pennsylvania","00","42","091","203203",4205.048,4205.048,3554.044,210.001,2.000029,380.003,0,18.00012,41.00029,1509.01587205248,1143.013466307,985.012131411647,158.001334895357,39.0003080527746,119.001026842582,366.002405745478,182.00114419602,184.001261549458,1509.01587205248,1287.01461050302,83.0003227219543,1.46691797430074E-05,125.000836143245,0,4.00001466917974,10.0000733458987,1509.01587205248,15.0001613609772,1494.0157106915,1509.01587205248,1279.01444914205,230.00142291043,92565.5636198796,1657.01613609772,1509.01587205248,1034.01522660857,475.000645443909,1657.01613609772,1509.01587205248,148.000264045235,148.000264045235,112.00001466918,4.0001026842582,32.0001466917974
"42091203204","Census Tract 2032.04","Census Tract 2032.04, Montgomery County, Pennsylvania","00","42","091","203204",5727.755,5727.755,4901.79,186.992,7.999657,576.9753,0,5.999743,47.99794,2240.90396631112,1592.93173508862,1423.93897725436,168.992757834261,38.9983287309833,129.994429103278,647.972231222492,242.989586708434,404.982644514057,2240.90396631112,2008.91390821911,58.9974716699491,0.999957146948289,160.993100658675,0,1.99991429389658,8.9996143225346,2240.90396631112,22.9990143798106,2217.90495193131,2240.90396631112,1988.91476528015,251.98920103097,119272.916666666,2344.89950959374,2240.90396631112,1765.92432151068,474.979644800437,2344.89950959374,2240.90396631112,103.995543282622,103.995543282622,29.9987144084487,16.9992714981209,56.9975573760524
"42091203205","Census Tract 2032.05","Census Tract 2032.05, Montgomery County, Pennsylvania","00","42","091","203205",2300.059,2300.059,1828.935,334.2631,0.00328542,93.21039,0.0007581739,6.946297,36.70033,800.441684157202,670.452875452655,582.137298323457,88.3155771291976,23.8128780471947,64.5026990820029,129.988808704548,48.627615533633,81.3611931709146,800.441684157202,658.605447632439,106.132967468595,0.000505449279503804,25.7824790993154,0,1.98451180586612,7.93577270170671,800.441684157202,4.96532310890133,795.476361048301,800.441684157202,655.626152677243,144.815531479959,119606.252247946,821.277036321679,800.441684157202,701.166812559145,99.2748715980576,821.277036321679,800.441684157202,20.8353521644762,20.8353521644762,6.94528587125191,1.98577542906488,11.9042908641594
"42091203207","Census Tract 2032.07","Census Tract 2032.07, Montgomery County, Pennsylvania","00","42","091","203207",3283.197,3283.197,2977.166,70.00699,2.000313,206.0217,0,8.00014,20.00176,1082.0801616364,918.054798604373,827.04889133399,91.0059072703827,21.0013632162421,70.0045440541405,164.025363032032,78.0092690955459,86.0160939364853,1082.0801616364,996.071481277865,22.0022056080966,1.00002818387197,57.0060631980802,0,1.00007103692368,5.00031233156669,1082.0801616364,11.0008242592122,1071.07933737719,1082.0801616364,985.070785577808,97.0093760585919,112927.010478456,1100.08435430855,1082.0801616364,1038.06045188075,44.0197097556543,1100.08435430855,1082.0801616364,18.0041926721426,18.0041926721426,1.00127092237161,7.0006258176209,10.0022959321501
"42091203208","Census Tract 2032.08","Census Tract 2032.08, Montgomery County, Pennsylvania","00","42","091","203208",3027,3027,2744,66,0,195,0,3,19,1321,874,791,83,13,70,447,184,263,1321,1218,34,0,62,0,2,5,1321,9,1312,1321,1213,108,109998.47826087,1375,1321,911,410,1375,1321,54,54,17,3,34
"42091203302","Census Tract 2033.02","Census Tract 2033.02, Montgomery County, Pennsylvania","00","42","091","203302",6435,6435,5865,337,5,172,0,21,35,2249,1799,1572,227,73,154,450,175,275,2249,2080,102,2,53,0,7,5,2249,15,2234,2249,2072,177,78182.5055928412,2295,2249,2071,178,2295,2249,46,46,15,9,22
"42091203303","Census Tract 2033.03","Census Tract 2033.03, Montgomery County, Pennsylvania","00","42","091","203303",3536,3536,3064,301,9,98,0,23,41,1361,912,753,159,46,113,449,192,257,1361,1208,99,3,35,0,4,12,1361,11,1350,1361,1201,160,67935.1330798479,1397,1361,1064,297,1397,1361,36,36,7,11,18
"42091203304","Census Tract 2033.04","Census Tract 2033.04, Montgomery County, Pennsylvania","00","42","091","203304",3238,3238,2801,162,3,235,0,7,30,1545,836,686,150,44,106,709,297,412,1545,1343,77,1,109,0,4,11,1545,20,1525,1545,1334,211,67514.4516129032,1613,1545,828,717,1613,1545,68,68,40,9,19
"42091203401","Census Tract 2034.01","Census Tract 2034.01, Montgomery County, Pennsylvania","00","42","091","203401",6355.413,6355.413,5559.487,525.9514,8.999169,131.9878,1.999815,34.99677,91.9915,2839.73771659508,1659.84669350276,1304.87947892837,354.967214574386,87.99187290858,266.975341665805,1179.89102309232,434.959826309458,744.931196782865,2839.73771659508,2532.76606906174,226.979035798269,4.99953823344205,40.9962135142248,0.999907646688409,9.99907646688409,22.9978758738334,2839.73771659508,32.9969523407175,2806.74076425436,2839.73771659508,2511.76800848128,327.9697081138,55867.322557976,2943.72811185068,2839.73771659508,1928.82185046194,910.915866133141,2943.72811185068,2839.73771659508,103.990395255595,103.990395255595,39.9963058675364,29.9972294006523,33.9968599874059
"42091203402","Census Tract 2034.02","Census Tract 2034.02, Montgomery County, Pennsylvania","00","42","091","203402",5522.091,5522.091,4948.802,269.1032,2.001181,228.1422,6.000394,28.03386,40.00906,2325.78833314394,1424.54025628046,1213.45520135584,211.085054924621,65.020869958356,146.064184966265,901.248076863478,406.134276524518,495.113800338961,2325.78833314394,2120.7111536753,109.021657503954,0,79.0496153726956,1.00039377279917,7.00393772799172,9.00157509119669,2325.78833314394,25.0098443199793,2300.77848882396,2325.78833314394,2102.70524708332,223.08308606062,72004.5857392724,2380.81983496788,2325.78833314394,1785.53238082448,540.255952319462,2380.81983496788,2325.78833314394,55.0315018239337,55.0315018239337,20.0153571391677,12.0063003647867,23.0098443199793
"42091203403","Census Tract 2034.03","Census Tract 2034.03, Montgomery County, Pennsylvania","00","42","091","203403",3018.785,3018.785,2822.155,113.7922,0.0008311798,46.90651,0.0001847066,8.982996,26.94779,1446.00415999188,756.448918956121,635.68820594802,120.760713008101,25.9496652496402,94.8110477584607,689.555241035759,267.437567013734,422.117674022024,1446.00415999188,1374.1377018563,36.9377685038137,0.000461766557955692,24.9475731763715,9.23533115911384E-05,3.99192940361132,5.9886329319097,1446.00415999188,14.9693196736403,1431.03484031824,1446.00415999188,1365.15599922815,80.84816076373,66384.4402726161,1561.75293498065,1446.00415999188,1042.82843320498,403.175726786895,1561.75293498065,1446.00415999188,115.748774988772,115.748774988772,16.9654690820691,74.8341306711366,23.9491752355665
"42091203500","Census Tract 2035","Census Tract 2035, Montgomery County, Pennsylvania","00","42","091","203500",5967.714,5967.714,3425.114,2004.896,11.9934,248.863,0,148.918,127.9296,2482.63293778759,1485.18218419982,951.476069554664,533.706114645159,120.93340800012,412.772706645038,997.450753587768,458.747390678141,538.703362909626,2482.63293778759,1532.15631788582,782.569078215654,3.99779861157422,97.9460659835684,0,33.9812881983809,31.9823888925938,2482.63293778759,81.9548715372715,2400.67806625032,2482.63293778759,1490.17943246429,992.4535053233,50694.1841680132,2640.54598294477,2482.63293778759,1351.25593071209,1131.3770070755,2640.54598294477,2482.63293778759,157.913045157182,157.913045157182,74.9587239670166,29.9834895868067,52.9708316033584
"42091203601","Census Tract 2036.01","Census Tract 2036.01, Montgomery County, Pennsylvania","00","42","091","203601",2767,2767,735,1736,4,44,2,156,90,1018,647,301,346,71,275,371,189,182,1018,323,612,2,16,1,42,22,1018,84,934,1018,288,730,38364.6123260437,1200,1018,477,541,1200,1018,182,182,80,28,74
"42091203602","Census Tract 2036.02","Census Tract 2036.02, Montgomery County, Pennsylvania","00","42","091","203602",3792,3792,2537,984,3,62,1,80,125,1413,952,656,296,69,227,461,166,295,1413,1001,347,2,14,1,21,27,1413,43,1370,1413,985,428,55931.6986496091,1497,1413,1031,382,1497,1413,84,84,14,23,47
"42091203700","Census Tract 2037","Census Tract 2037, Montgomery County, Pennsylvania","00","42","091","203700",1532,1532,1098,372,2,20,0,15,25,445,220,151,69,27,42,225,106,119,445,353,78,1,4,0,4,5,445,15,430,445,343,102,70758.5987261147,513,445,185,260,513,445,68,68,49,3,16
"42091203801","Census Tract 2038.01","Census Tract 2038.01, Montgomery County, Pennsylvania","00","42","091","203801",3409,3409,2523,551,2,103,0,93,137,1310,861,577,284,56,228,449,235,214,1310,1041,194,1,24,0,22,28,1310,77,1233,1310,996,314,47194.8461538462,1409,1310,874,436,1409,1310,99,99,27,44,28
"42091203803","Census Tract 2038.03","Census Tract 2038.03, Montgomery County, Pennsylvania","00","42","091","203803",4974.941,4974.941,2985.764,1308.458,6.997104,195.9189,1.999173,311.8709,163.9322,2019.16431272314,1060.56105732636,568.764600960132,491.79645636623,120.949941504703,370.846514861527,958.603255396777,509.789009647921,448.814245748856,2019.16431272314,1379.42908492967,447.814659455429,3.99834517370919,80.9664897676111,0,69.9710405399108,36.98469285681,2019.16431272314,149.937944014095,1869.22636870905,2019.16431272314,1310.45763068319,708.70668203995,42040.6451612904,2343.03027179358,2019.16431272314,672.721575476571,1346.44273724657,2343.03027179358,2019.16431272314,323.865959070444,323.865959070444,176.926773936632,59.9751776056378,86.9640075281748
"42091203804","Census Tract 2038.04","Census Tract 2038.04, Montgomery County, Pennsylvania","00","42","091","203804",2956.802,2956.802,1740.359,935.2563,15,58.10568,4,116.0202,88.06071,1049.25812341304,685.70438754112,358.432315123607,327.272072417514,78.0584618417798,249.213610575734,363.553735871919,203.602606676808,159.951129195111,1049.25812341304,680.096229081957,300.083195697918,5,17.0562133094037,1,27.0089941295046,19.0134911942569,1049.25812341304,78.0337279856422,971.224395427398,1049.25812341304,633.075992290571,416.182131122469,41273.4571563901,1191.51895316867,1049.25812341304,560.349716333075,488.908407079964,1191.51895316867,1049.25812341304,142.260829755633,142.260829755633,53.0382250503945,43.1686399282112,46.0539647770275
"42091203901","Census Tract 2039.01","Census Tract 2039.01, Montgomery County, Pennsylvania","00","42","091","203901",3103.059,3103.059,732.2357,1861.542,14.0029,41.08109,0.0008274131,346.1291,108.0678,1056.83568727686,652.438942673638,214.235399039868,438.20354363377,96.0500584952971,342.153485138473,404.396744603223,221.210990352079,183.185754251144,1056.83568727686,268.57091507033,665.185340544571,4.00165482629081,8.03351023238894,0,87.0289594600892,24.01530714319,1056.83568727686,177.062055985905,879.773631290955,1056.83568727686,195.542369316814,861.293317960046,36181.9581701053,1318.96972820642,1056.83568727686,310.278424523429,746.557262753431,1318.96972820642,1056.83568727686,262.134040929556,262.134040929556,112.073226063368,28.0248223943622,122.035992471826
"42091203902","Census Tract 2039.02","Census Tract 2039.02, Montgomery County, Pennsylvania","00","42","091","203902",2777.811,2777.811,1216.851,1130.076,3.989675,154.5999,0.9974188,175.5457,95.75221,1233.8070610106,583.490000558772,275.287590007215,308.202410551557,77.7986667411696,230.403743810387,650.317060451828,316.181760986548,334.13529946528,1233.8070610106,619.397077516235,467.789419251391,1.99483760874794,66.8270598930559,0.997418804373969,39.8967521749588,36.9044957618369,1233.8070610106,107.721230872389,1126.08583013821,1233.8070610106,567.531299688788,666.275761321812,37452.1035598704,1422.31921503728,1233.8070610106,325.158530225914,908.648530784686,1422.31921503728,1233.8070610106,188.51215402668,188.51215402668,117.695418916128,20.9457948918533,49.8709402186985
"42091204002","Census Tract 2040.02","Census Tract 2040.02, Montgomery County, Pennsylvania","00","42","091","204002",3052.475,3052.475,2654.035,191.0285,3.016929,127.5371,2.002581,20.53629,54.31824,1317.56000120181,827.327815241405,626.236340438121,201.091474803285,64.2679252587102,136.823549544575,490.232185960405,241.07084833531,249.161337625094,1317.56000120181,1165.44660459795,85.641502532955,0.00736377967784192,52.2268741233757,1.00258119562603,3.12195962666037,10.1131153455694,1317.56000120181,18.3238975903398,1299.23610361147,1317.56000120181,1152.28926784692,165.27073335489,72645.523523856,1368.13480201795,1317.56000120181,809.585539062,507.97446213981,1368.13480201795,1317.56000120181,50.5748008161382,50.5748008161382,10.345857116855,8.07071552134,32.1582281779431
"42091204007","Census Tract 2040.07","Census Tract 2040.07, Montgomery County, Pennsylvania","00","42","091","204007",2279.18,2279.18,1877.336,125.1663,2,242.6407,0,7.018482,25.01848,966.265279149981,600.242627882629,480.54032520505,119.702302677579,37.1848164940997,82.5174861834792,366.022651267352,180.388114637609,185.634536629742,966.265279149981,814.025017707651,59.0431238486233,1,82.1848164940997,0,3,7.01232109960665,966.265279149981,15.0246421992133,951.240636950768,966.265279149981,804.000375508438,162.264903641543,62875.4466576441,976.437774544474,966.265279149981,491.821719564141,474.443559585839,976.437774544474,966.265279149981,10.1724953944931,10.1724953944931,4.03080274901662,2.03696329881995,4.10472934665651
"42091204008","Census Tract 2040.08","Census Tract 2040.08, Montgomery County, Pennsylvania","00","42","091","204008",2824.538,2824.538,2558.78,99.78255,0,129.4209,0,8.891515,27.66249,1113.41522789062,721.200635634563,594.743537879462,126.457097755101,31.6142744387754,94.842823316326,392.214592256057,173.878509413265,218.336082842792,1113.41522789062,1017.58445849808,44.4575734295278,0,40.5057891246809,0,1.97589215242346,8.89151468590557,1113.41522789062,10.867406838329,1102.54782105229,1113.41522789062,1010.6688359646,102.74639192602,64122.7433628322,1131.19825726243,1113.41522789062,751.826963997127,361.588263893493,1131.19825726243,1113.41522789062,17.7830293718111,17.7830293718111,7.90356860969384,2.96383822863519,6.91562253348211
"42091204009","Census Tract 2040.09","Census Tract 2040.09, Montgomery County, Pennsylvania","00","42","091","204009",1438,1438,1270,67,1,86,0,5,9,624,386,332,54,17,37,238,65,173,624,580,10,0,30,0,0,4,624,1,623,624,579,45,87247.7020602219,658,624,544,80,658,624,34,34,15,8,11
"42091204010","Census Tract 2040.10","Census Tract 2040.10, Montgomery County, Pennsylvania","00","42","091","204010",2611,2611,2441,48,1,97,0,12,12,929,783,707,76,19,57,146,64,82,929,877,20,1,27,0,1,3,929,6,923,929,873,56,91482.6226012793,940,929,902,27,940,929,11,11,2,4,5
"42091204101","Census Tract 2041.01","Census Tract 2041.01, Montgomery County, Pennsylvania","00","42","091","204101",4609.016,4609.016,4438.865,90.23849,0.9838208,42.67718,0.0003479471,13.65438,22.59688,1964.0505565422,1167.11013915075,841.738483359741,325.371655791011,79.2132736514217,246.15838213959,796.940417391445,376.590811656597,420.349605734847,1964.0505565422,1904.01460581903,32.3738012335737,0.982429042451294,15.8925848219592,0,4.87579404009293,5.91134158509023,1964.0505565422,14.6567414156993,1949.3938151265,1964.0505565422,1895.21643543299,68.8341211092099,55807.9965448726,2055.97352469613,1964.0505565422,1405.84285114103,558.207705401169,2055.97352469613,1964.0505565422,91.922968153937,91.922968153937,37.1875618842168,22.4428084512608,32.2925978184594
"42091204102","Census Tract 2041.02","Census Tract 2041.02, Montgomery County, Pennsylvania","00","42","091","204102",3025.63,3025.63,2423.259,501.3499,5.023322,23.64943,0.9996521,23.45135,47.89758,1383.47516725472,679.500433944009,381.712073361372,297.788360582637,72.391396397275,225.396964185362,703.974733310708,332.658693965609,371.316039345099,1383.47516725472,1178.84743609762,175.308931864563,1.02471411626936,9.89207236541307,0,6.14733048181129,12.2546823290383,1383.47516725472,18.5022610643752,1364.97290619034,1383.47516725472,1168.54097953179,214.93418772293,44795.4664323929,1481.01491686511,1383.47516725472,628.034492042385,755.44067521233,1481.01491686511,1383.47516725472,97.5397496103965,97.5397496103965,66.0261732365167,5.61084949357675,25.902726880303
"42091204200","Census Tract 2042","Census Tract 2042, Montgomery County, Pennsylvania","00","42","091","204200",1445.765,1445.765,1357.78,40.99335,0.9998378,25.99578,0.9998378,2.999513,15.9974,599.902672264168,341.944523190576,249.959446776737,91.9850764138391,22.9962691034598,68.9888073103793,257.958149073592,141.976965769186,115.981183304406,599.902672264168,566.908025289639,18.996917955032,0,8.99854008396252,0.999837787106947,0.999837787106947,2.99951336132084,599.902672264168,4.99918893553474,594.903483328633,599.902672264168,562.908674141211,36.993998122957,75599.1666666668,632.897319238697,599.902672264168,422.931383946239,176.97128831793,632.897319238697,599.902672264168,32.9946469745293,32.9946469745293,4.99918893553474,9.99837787106947,17.997080167925
"42091204300","Census Tract 2043","Census Tract 2043, Montgomery County, Pennsylvania","00","42","091","204300",2453.832,2453.832,2238.846,97.99328,8.999383,80.99444,0.9999314,6.99952,18.9987,1179.91904039451,652.95519777764,571.960755174288,80.9944426033519,18.998696413132,61.9957461902199,526.96384261687,187.98710135099,338.97674126588,1179.91904039451,1099.92452918132,41.9971183869232,1.99986278032968,32.9977358754397,0,0,2.99979417049451,1179.91904039451,7.9994511213187,1171.91958927319,1179.91904039451,1092.92500945017,86.99403094434,91926.1168384881,1262.91334577819,1179.91904039451,895.938525587695,283.980514806814,1262.91334577819,1179.91904039451,82.9943053836815,82.9943053836815,20.9985591934616,17.9987650229671,43.9969811672529
"42091204400","Census Tract 2044","Census Tract 2044, Montgomery County, Pennsylvania","00","42","091","204400",3237,3237,3021,42,2,138,0,9,25,1206,905,797,108,28,80,301,121,180,1206,1128,24,0,45,0,1,8,1206,11,1195,1206,1120,86,129167.460969597,1244,1206,925,281,1244,1206,38,38,11,5,22
"42091204500","Census Tract 2045","Census Tract 2045, Montgomery County, Pennsylvania","00","42","091","204500",4811.48,4811.48,4477.24,120.287,0,126.2028,4.929796,24.64898,58.17159,1641.62192240103,1209.77183110274,1060.89200510721,148.879825995529,34.508568939361,114.371257056168,431.850091298289,157.753458008507,274.096633289782,1641.62192240103,1541.05409292061,49.2979556276586,0,42.3962418397864,0,2.95787733765952,5.91575467531903,1641.62192240103,19.7191822510634,1621.90274014997,1641.62192240103,1525.27874711976,116.34317528127,147567.884961055,1693.87775536635,1641.62192240103,1322.1711699338,319.450752467228,1693.87775536635,1641.62192240103,52.2558329653181,52.2558329653181,15.7753458008508,7.88767290042538,28.592814264042
"42091204600","Census Tract 2046","Census Tract 2046, Montgomery County, Pennsylvania","00","42","091","204600",4775.113,4775.113,4528.201,51.22577,3.022577,137.4335,0,20.02709,35.20319,1599.59713161995,1332.68236632872,1214.85606638836,117.826299940363,24.1535202074991,93.6727797328639,266.914765291228,82.4539266710213,184.460838620207,1599.59713161995,1541.26299940363,13.0903060044113,3,37.1896426092636,0,3.00451530022056,2.04966830242619,1599.59713161995,14.0812754039701,1585.51585621598,1599.59713161995,1529.18623929988,70.4108923200699,168619.128584731,1626.94480973694,1599.59713161995,1539.18807995343,60.409051666525,1626.94480973694,1599.59713161995,27.3476781169833,27.3476781169833,3.17158140838139,8.04063770198507,16.1354590066169
"42091204701","Census Tract 2047.01","Census Tract 2047.01, Montgomery County, Pennsylvania","00","42","091","204701",2260,2260,2103,42,1,98,1,1,14,1111,608,538,70,17,53,503,193,310,1111,1054,16,0,34,1,1,5,1111,6,1105,1111,1050,61,118798.2190561,1146,1111,913,198,1146,1111,35,35,10,3,22
"42091204702","Census Tract 2047.02","Census Tract 2047.02, Montgomery County, Pennsylvania","00","42","091","204702",3350,3350,3115,56,2,126,0,13,38,1282,963,811,152,40,112,319,134,185,1282,1216,16,1,38,0,4,7,1282,13,1269,1282,1207,75,105851.18858954,1320,1282,1136,146,1320,1282,38,38,3,8,27
"42091204800","Census Tract 2048","Census Tract 2048, Montgomery County, Pennsylvania","00","42","091","204800",5399.235,5399.235,5181.22,42.00665,2.000162,123.0042,3.000162,7.000487,41.0026,1952.09732773583,1494.05547680942,1373.04055322326,121.014923586161,30.0037308965402,91.0111926896207,458.041850926408,155.023034230814,303.018816695594,1952.09732773583,1901.09197471036,11.003082044968,0,35.0014599160375,1.00016221289305,0.000162212893053124,4.00048663867916,1952.09732773583,14.0008110644653,1938.09651667136,1952.09732773583,1887.09132585879,65.00600187704,263979.84826714,2036.1026807613,1952.09732773583,1701.06861605376,251.02871168207,2036.1026807613,1952.09732773583,84.0053530254708,84.0053530254708,8.00081106446527,13.0016221289305,63.002919832075
"42091204900","Census Tract 2049","Census Tract 2049, Montgomery County, Pennsylvania","00","42","091","204900",5047,5047,4773,121,2,106,0,13,32,1721,1330,1218,112,26,86,391,112,279,1721,1667,26,0,22,0,3,3,1721,13,1708,1721,1655,66,256420.852803738,1785,1721,1600,121,1785,1721,64,64,5,15,44
"42091205000","Census Tract 2050","Census Tract 2050, Montgomery County, Pennsylvania","00","42","091","205000",1764,1764,1430,235,3,63,0,6,27,780,368,290,78,12,66,412,156,256,780,655,89,1,24,0,4,7,780,14,766,780,650,130,85290.3022670025,834,780,418,362,834,780,54,54,18,12,24
"42091205100","Census Tract 2051","Census Tract 2051, Montgomery County, Pennsylvania","00","42","091","205100",3190,3190,2560,232,2,261,14,39,82,804,337,274,63,10,53,467,209,258,804,741,28,0,21,0,3,11,804,15,789,804,731,73,101413.442211055,841,804,313,491,841,804,37,37,22,1,14
"42091205200","Census Tract 2052","Census Tract 2052, Montgomery County, Pennsylvania","00","42","091","205200",2933,2933,2814,23,0,61,0,10,25,1291,776,690,86,19,67,515,162,353,1291,1250,11,0,24,0,3,3,1291,14,1277,1291,1236,55,195305.058365759,1347,1291,950,341,1347,1291,56,56,14,10,32
"42091205300","Census Tract 2053","Census Tract 2053, Montgomery County, Pennsylvania","00","42","091","205300",2856,2856,1931,674,8,150,1,51,41,832,358,211,147,36,111,474,198,276,832,547,253,2,18,0,2,10,832,13,819,832,537,295,57565.1048088779,871,832,330,502,871,832,39,39,14,5,20
"42091205400","Census Tract 2054","Census Tract 2054, Montgomery County, Pennsylvania","00","42","091","205400",6005.539,6005.539,5582.167,101.1334,6.940528,207.2243,3.966016,29.74512,74.36279,2639.38346756317,1503.11996124184,1290.93811974728,212.18184149456,40.6516612209204,171.53018027364,1136.26350632134,385.695029632635,750.568476688701,2639.38346756317,2492.64088559497,43.6261730175731,3.96601572887028,73.3712909841003,0.991503932217571,5.94902359330543,18.8385747121338,2639.38346756317,32.7196297631798,2606.66383779999,2639.38346756317,2465.8702794251,173.51318813807,132315.223880597,2743.49138044602,2639.38346756317,1449.57874890209,1189.80471866109,2743.49138044602,2639.38346756317,104.107912882845,104.107912882845,48.583692678661,8.92353538995814,46.6006848142258
